poi_id,osm_id,name,lat,lon,amenity,tourism,railway,public_transport,aeroway,shop,leisure,office,building,addr_street,addr_housenumber,addr_city,all_tags_json
98,,Quinn's on the Corner,38.8937938,-77.0784291,bar,,,,,,,,,Wilson Boulevard,1776,,"{""addr:housenumber"": ""1776"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""bar"", ""check_date"": ""2023-06-13"", ""cuisine"": ""american"", ""name"": ""Quinn's on the Corner"", ""opening_hours"": ""Mo-Fr 11:30-24:00; Sa-Su 10:00-24:00"", ""phone"": ""+1 703-640-3566"", ""website"": ""https://www.quinnsonthecorner.com/""}"
99,,Mobility Lab,38.8952952,-77.0741804,,,,,,,,research,,,,,"{""name"": ""Mobility Lab"", ""office"": ""research"", ""website"": ""https://mobilitylab.org/""}"
100,,,38.8938607,-77.0770049,parking,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""yes"", ""layer"": ""-1"", ""note"": ""Parking for 1650 Wilson Blvd and 1601 Clarendon Blvd. Both private parking spaces and public parking spaces are available."", ""park_ride"": ""no"", ""parking"": ""underground""}"
101,,Bourbon Coffee,38.897471,-77.070513,cafe,,,,,,,,,North Lynn Street,1919,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1919"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Lynn Street"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""yes"", ""name"": ""Bourbon Coffee"", ""opening_hours"": ""Mo-Fr 06:30-18:00; Sa off; Su off"", ""phone"": ""+1 571-364-0731"", ""website"": ""https://www.bourboncoffeeusa.com""}"
102,,,38.8942071,-77.0748466,parking,,,,,,,,,,,,"{""amenity"": ""parking"", ""fee"": ""yes"", ""layer"": ""-1"", ""parking"": ""underground""}"
103,,,38.8949323,-77.0753473,parking,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""layer"": ""-1"", ""parking"": ""underground""}"
104,,CRDF Global,38.8938241,-77.0782438,,,,,,,,ngo,,Wilson Boulevard,"1776, Suite 300",Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1776, Suite 300"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""name"": ""CRDF Global"", ""office"": ""ngo"", ""opening_hours"": ""\""it's an office building\"""", ""smoking"": ""no""}"
105,,River Place Market,38.8927712,-77.0692542,,,,,,convenience,,,,,,,"{""name"": ""River Place Market"", ""shop"": ""convenience""}"
106,,Jon David Salon,38.8935821,-77.0790852,,,,,,hairdresser,,,,Wilson Boulevard,1800,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1800"", ""addr:postcode"": ""22201"", ""addr:street"": ""Wilson Boulevard"", ""name"": ""Jon David Salon"", ""shop"": ""hairdresser"", ""website"": ""www.jondavidsalon.com""}"
107,,Panera Bread,38.8955517,-77.0717206,fast_food,,,,,,,,,North Moore Street,1700,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1700"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Moore Street"", ""amenity"": ""fast_food"", ""brand"": ""Panera Bread"", ""brand:wikidata"": ""Q7130852"", ""cuisine"": ""sandwich;bakery"", ""indoor_seating"": ""yes"", ""name"": ""Panera Bread"", ""opening_hours"": ""Mo-Fr 06:00-20:00; Sa-Su 07:00-20:00"", ""outdoor_seating"": ""no"", ""phone"": ""+1 703-812-4690"", ""short_name"": ""Panera"", ""takeaway"": ""yes"", ""website"": ""https://locations.panerabread.com/va/arlington/1700-n-moore-street.html""}"
108,,Capriotti's,38.894604,-77.074284,,,,,,,,,,,,,"{""brand"": ""Capriotti's"", ""brand:wikidata"": ""Q5036283"", ""check_date"": ""2024-08-27"", ""cuisine"": ""sandwich"", ""disused:amenity"": ""fast_food"", ""name"": ""Capriotti's"", ""opening_hours"": ""Mo-Fr 09:00-20:00; Sa 10:00-19:00; Su 11:00-19:00"", ""takeaway"": ""yes""}"
109,,Amuse,38.8973014,-77.0700556,restaurant,,,,,,,,,19th Street North,1121,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1121"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""19th Street North"", ""amenity"": ""restaurant"", ""cuisine"": ""american"", ""name"": ""Amuse"", ""source"": ""esri/USA_NAD_Addresses"", ""website"": ""https://www.rosslynva.org/go/amuse""}"
110,,Inca Social,38.893944,-77.078144,restaurant,,,,,,,,,Wilson Boulevard,1776,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1776"", ""addr:postcode"": ""22209-2515"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""peruvian"", ""name"": ""Inca Social"", ""opening_hours"": ""Su-We 11:00-22:00; Th 11:00-23:00; Fr 11:00-24:00"", ""phone"": ""+1-571-312-7664"", ""website"": ""https://incasocial.com/""}"
111,,Potbelly,38.8958678,-77.0705688,fast_food,,,,,,,,,North Lynn Street,1735,Arlington,"{""addr:city"": ""Arlington"", ""addr:country"": ""US"", ""addr:housenumber"": ""1735"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Lynn Street"", ""amenity"": ""fast_food"", ""brand"": ""Potbelly"", ""brand:wikidata"": ""Q7234777"", ""check_date"": ""2023-06-15"", ""cuisine"": ""sandwich"", ""delivery"": ""no"", ""drive_through"": ""no"", ""name"": ""Potbelly"", ""official_name"": ""Potbelly Sandwich Works"", ""opening_hours"": ""Mo-Fr 10:00-22:00; Sa-Su 10:00-20:00"", ""phone"": ""+1 703-717-5033"", ""ref"": ""137008"", ""takeaway"": ""yes""}"
112,,BurgerFi,38.895352,-77.070304,fast_food,,,,,,,,,North Lynn Street,1735,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1735"", ""addr:postcode"": ""22209-2013"", ""addr:state"": ""VA"", ""addr:street"": ""North Lynn Street"", ""amenity"": ""fast_food"", ""brand"": ""BurgerFi"", ""brand:wikidata"": ""Q39045496"", ""check_date"": ""2024-01-11"", ""cuisine"": ""burger"", ""name"": ""BurgerFi"", ""phone"": ""+1-571-429-4857"", ""takeaway"": ""yes"", ""website"": ""https://order.burgerfi.com/menu/arlington-va-rosslyn""}"
113,,AHRA Cafe & Sandwich Bar,38.8947583,-77.0703283,restaurant,,,,,,,,,Wilson Boulevard,1100,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1100"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""sandwich"", ""name"": ""AHRA Cafe & Sandwich Bar"", ""phone"": ""+1 703-522-2224"", ""website"": ""https://www.ahracafe.com/""}"
114,,AllSpice Cafe & Catering,38.8953156,-77.0734275,restaurant,,,,,,,,,,,,"{""amenity"": ""restaurant"", ""cuisine"": ""sandwich"", ""name"": ""AllSpice Cafe & Catering""}"
115,,Truist,38.8974478,-77.0721757,bank,,,,,,,,,,,,"{""amenity"": ""bank"", ""brand"": ""Truist"", ""brand:wikidata"": ""Q795486"", ""name"": ""Truist"", ""official_name"": ""Branch Banking and Trust Company""}"
116,,Metro Dry Cleaners,38.897567,-77.0719239,,,,,,dry_cleaning,,,,,,,"{""name"": ""Metro Dry Cleaners"", ""shop"": ""dry_cleaning""}"
117,,Smiledesigner,38.897732,-77.0721352,dentist,,,,,,,,,,,,"{""amenity"": ""dentist"", ""healthcare"": ""dentist"", ""name"": ""Smiledesigner""}"
118,,Wise Guys Pizza,38.89635,-77.0705842,fast_food,,,,,,,,,,,,"{""amenity"": ""fast_food"", ""cuisine"": ""pizza"", ""name"": ""Wise Guys Pizza"", ""opening_hours"": ""Mo 11:00-21:00; Tu-Sa 11:00-22:00; Su 11:00-21:00"", ""phone"": ""+1 703-358-8880"", ""website"": ""https://www.wiseguypizza.com/""}"
119,,,38.8955595,-77.0736318,,,,,,,,,,North Oak Street,1401,,"{""addr:housenumber"": ""1401"", ""addr:street"": ""North Oak Street"", ""survey:date"": ""2015-10-05""}"
120,,,38.8949636,-77.0754493,,,,,,,,,,North Wilson Boulevard,1525,,"{""addr:housenumber"": ""1525"", ""addr:street"": ""North Wilson Boulevard"", ""survey:date"": ""2015-10-05""}"
121,,South Block,38.8943704,-77.0759139,cafe,,,,,,,,,North Wilson Boulevard,1550,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1550"", ""addr:postcode"": ""22209-2405"", ""addr:state"": ""VA"", ""addr:street"": ""North Wilson Boulevard"", ""amenity"": ""cafe"", ""brand"": ""South Block"", ""brand:wikidata"": ""Q116456009"", ""cuisine"": ""juice;smoothie;coffee;açaí"", ""name"": ""South Block"", ""opening_hours"": ""Mo-Su 08:00-19:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+1 703-465-8423"", ""survey:date"": ""2015-10-05"", ""website"": ""https://www.southblockjuice.com/"", ""wheelchair"": ""yes""}"
122,,,38.8935265,-77.0792835,,,,,,,,,,North Wilson Boulevard,1800,,"{""addr:housenumber"": ""1800"", ""addr:street"": ""North Wilson Boulevard"", ""survey:date"": ""2015-10-05""}"
123,,Social Security Administration,38.8955459,-77.073568,,,,,,,,government,,,,,"{""government"": ""social_security"", ""name"": ""Social Security Administration"", ""office"": ""government"", ""operator"": ""Social Security Administration"", ""operator:short"": ""SSA"", ""operator:wikidata"": ""Q2824618"", ""website"": ""https://www.socialsecurity.gov/""}"
124,,,38.8957368,-77.0741116,,,,,,hairdresser,,,,,,,"{""shop"": ""hairdresser""}"
125,,Playful Pack,38.8935647,-77.0752574,animal_boarding,,,,,,,,,,,,"{""amenity"": ""animal_boarding"", ""check_date"": ""2023-06-27"", ""name"": ""Playful Pack""}"
126,,E60 Fitness,38.8936192,-77.0749787,,,,,,,fitness_centre,,,,,,"{""check_date"": ""2023-06-27"", ""leisure"": ""fitness_centre"", ""name"": ""E60 Fitness""}"
127,,Target,38.8946186,-77.0741766,,,,,,department_store,,,,Wilson Boulevard,1500,Rosslyn,"{""addr:city"": ""Rosslyn"", ""addr:country"": ""US"", ""addr:housenumber"": ""1500"", ""addr:postcode"": ""22209-2458"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""brand"": ""Target"", ""brand:wikidata"": ""Q1046951"", ""image"": ""https://assets.targetimg1.com/webui/store-locator/targetlogo-6.jpeg"", ""name"": ""Target"", ""opening_hours"": ""Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+1-571-777-2438"", ""shop"": ""department_store"", ""website"": ""https://www.target.com/sl/rosslyn/3210""}"
128,,Saigon Noodles & Grill,38.8936805,-77.0788137,restaurant,,,,,,,,,Wilson Boulevard,1800,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1800"", ""addr:postcode"": ""22201-6601"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Saigon Noodles & Grill"", ""opening_hours"": ""Mo-Su 11:00-22:00"", ""phone"": ""+1 703-566-5940"", ""website"": ""https://www.saigonnoodlesgrill.com/""}"
129,,,38.8951207,-77.0734517,parking,,,,,,,,,,,,"{""amenity"": ""parking""}"
130,,Barley Mac,38.8940748,-77.0773865,restaurant,,,,,,,,,Wilson Boulevard,1600,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1600"", ""addr:postcode"": ""22209-2500"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""american"", ""name"": ""Barley Mac"", ""opening_hours"": ""Mo-We 11:00-22:30; Th 11:00-10:30; Fr 11:00-22:30; Sa 10:30-22:30; Su 10:30-21:00"", ""phone"": ""+1 571-800-3070"", ""website"": ""https://barleymac.com/"", ""wheelchair"": ""yes""}"
131,,Wells Fargo,38.8946225,-77.0740672,atm,,,,,,,,,,,,"{""amenity"": ""atm"", ""brand"": ""Wells Fargo"", ""brand:wikidata"": ""Q744149"", ""name"": ""Wells Fargo"", ""opening_hours"": ""Mo-Fr 09:00-17:00"", ""operator"": ""Wells Fargo"", ""operator:wikidata"": ""Q744149"", ""phone"": ""+1 703-340-2684""}"
132,,Tacos El Chilango,38.89038,-77.0783956,fast_food,,,,,,,,,,,,"{""amenity"": ""fast_food"", ""cuisine"": ""mexican"", ""name"": ""Tacos El Chilango"", ""opening_hours"": ""Mo-Sa 11:00-20:00; Su off""}"
133,,Iwo Jima Memorial / Meade & 14th St N,38.8898754,-77.0712995,bicycle_rental,,,,,,,,,,,,"{""amenity"": ""bicycle_rental"", ""bicycle_rental"": ""docking_station"", ""brand"": ""Capital Bikeshare"", ""brand:wikidata"": ""Q1034635"", ""capacity"": ""19"", ""fee"": ""yes"", ""name"": ""Iwo Jima Memorial / Meade & 14th St N"", ""network"": ""Capital Bikeshare"", ""network:wikidata"": ""Q1034635"", ""opening_hours"": ""24/7"", ""operator"": ""Lyft"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q17077936"", ""website"": ""https://www.capitalbikeshare.com/""}"
134,,Rosslyn Map,38.8902102,-77.0713277,,information,,,,,,,,,,,"{""name"": ""Rosslyn Map"", ""tourism"": ""information""}"
135,,Continental Beer Garden,38.8973693,-77.0716695,biergarten,,,,,,,,,,,,"{""amenity"": ""biergarten"", ""name"": ""Continental Beer Garden"", ""opening_hours"": ""Mo-Fr 11:30-02:00; Sa-Su 18:00-02:00"", ""phone"": ""+1-703-465-7675"", ""website"": ""https://continentalpoollounge.com/continental-beer-garden/""}"
136,,Custis Trail,38.8990925,-77.071104,,,,,,,,,,,,,"{""display"": ""digital"", ""man_made"": ""monitoring_station"", ""monitoring:bicycle"": ""yes"", ""name"": ""Custis Trail"", ""operator"": ""Arlington County"", ""support"": ""pedestal"", ""visibility"": ""street"", ""website"": ""https://www.bikearlington.com/bikeometer/"", ""website:data"": ""https://arlingtoncountydot.eco-counter.com/site/100011517""}"
137,,District Taco,38.8945241,-77.0740381,fast_food,,,,,,,,,Wilson Boulevard,1500,,"{""addr:housenumber"": ""1500"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""amenity"": ""fast_food"", ""brand"": ""District Taco"", ""brand:wikidata"": ""Q26237090"", ""check_date"": ""2025-03-11"", ""check_date:opening_hours"": ""2025-03-11"", ""cuisine"": ""mexican"", ""name"": ""District Taco"", ""opening_hours"": ""08:00-22:00"", ""phone"": ""+1 571-290-6854"", ""takeaway"": ""yes"", ""website"": ""https://www.districttaco.com/"", ""wheelchair"": ""yes""}"
138,,Theodore Roosevelt,38.897436,-77.06394,,artwork,,,,,,,,,,,"{""artwork_type"": ""statue"", ""name"": ""Theodore Roosevelt"", ""subject:wikidata"": ""Q33866"", ""tourism"": ""artwork""}"
139,,,38.8991253,-77.0650347,drinking_water,,,,,,,,,,,,"{""amenity"": ""drinking_water"", ""drinking_water:seasonal"": ""yes""}"
140,,,38.8926737,-77.0619531,drinking_water,,,,,,,,,,,,"{""amenity"": ""drinking_water"", ""drinking_water:seasonal"": ""yes""}"
141,,Viewing Area,38.8904914,-77.070591,,viewpoint,,,,,,,,,,,"{""name"": ""Viewing Area"", ""tourism"": ""viewpoint""}"
142,,,38.8949942,-77.0691714,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
143,,,38.8960925,-77.0800973,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
144,,,38.8947814,-77.0791477,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
145,,,38.8977961,-77.0715604,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
146,,,38.8934399,-77.0737421,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
147,,,38.894154,-77.0748084,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
148,,,38.8942917,-77.0748149,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
149,,,38.8895961,-77.0716957,,,,,,,,,,,1304,,"{""addr:housenumber"": ""1304""}"
150,,,38.8909338,-77.072146,,,,,,,,,,14th Street North,1331,,"{""addr:housenumber"": ""1331"", ""addr:street"": ""14th Street North""}"
151,,,38.8906564,-77.0723641,,,,,,,,,,North Nash Street,1413,,"{""addr:housenumber"": ""1413"", ""addr:street"": ""North Nash Street""}"
152,,,38.8897924,-77.0753159,,,,,,,,,,North Ode Street,1311,,"{""addr:housenumber"": ""1311"", ""addr:street"": ""North Ode Street""}"
153,,,38.8898383,-77.0741152,,,,,,,,,,,1317,,"{""addr:housenumber"": ""1317""}"
154,,,38.8884787,-77.0750711,,,,,,,,,,North Fort Myer Drive,1209,,"{""addr:housenumber"": ""1209"", ""addr:street"": ""North Fort Myer Drive""}"
155,,,38.8880655,-77.0730579,,,,,,,,,,12th Street North,1404,,"{""addr:housenumber"": ""1404"", ""addr:street"": ""12th Street North""}"
156,,,38.8890555,-77.0720233,,,,,,,,,,North Nash Street,1231,,"{""addr:housenumber"": ""1231"", ""addr:street"": ""North Nash Street""}"
157,,,38.8891099,-77.0720475,,,,,,,,,,North Nash Street,1239,,"{""addr:housenumber"": ""1239"", ""addr:street"": ""North Nash Street""}"
158,,,38.8913571,-77.0722599,,,,,,,,,,North Nash Street,1425,,"{""addr:housenumber"": ""1425"", ""addr:street"": ""North Nash Street""}"
159,,,38.890333,-77.0718128,,,,,,,,,,14th Street North,1301,,"{""addr:housenumber"": ""1301"", ""addr:street"": ""14th Street North""}"
160,,,38.8879393,-77.0732749,,,,,,,,,,12th Street North,1410,,"{""addr:housenumber"": ""1410"", ""addr:state"": ""VA"", ""addr:street"": ""12th Street North"", ""addr:unit"": ""B""}"
161,,,38.8878614,-77.0732858,,,,,,,,,,,1414,,"{""addr:housenumber"": ""1414""}"
162,,,38.8903238,-77.0715835,,,,,,,,,,North Meade Street,1400,,"{""addr:housenumber"": ""1400"", ""addr:street"": ""North Meade Street""}"
163,,call#44279,38.8904288,-77.0730514,bureau_de_change,,,,,,,,,,,,"{""amenity"": ""bureau_de_change"", ""name"": ""call#44279""}"
164,,,38.8882797,-77.0748472,,,,,,,,,,12th Street North,1515,,"{""addr:housenumber"": ""1515"", ""addr:street"": ""12th Street North""}"
165,,,38.8883554,-77.0744262,,,,,,,,,,12th Street North,1503,,"{""addr:housenumber"": ""1503"", ""addr:state"": ""VA"", ""addr:street"": ""12th Street North"", ""addr:unit"": ""A""}"
166,,,38.890813,-77.0718583,,,,,,,,,,14th Street North,1317,,"{""addr:housenumber"": ""1317"", ""addr:street"": ""14th Street North""}"
167,,,38.8907451,-77.0718475,,,,,,,,,,14th Street North,1315,,"{""addr:housenumber"": ""1315"", ""addr:street"": ""14th Street North""}"
168,,,38.8892661,-77.0716509,,,,,,,,,,North Meade Street,1222,,"{""addr:housenumber"": ""1222"", ""addr:street"": ""North Meade Street""}"
169,,,38.8903146,-77.0722105,,,,,,,,,,North Nash Street,1401,,"{""addr:housenumber"": ""1401"", ""addr:street"": ""North Nash Street""}"
170,,,38.8908743,-77.0724403,,,,,,,,,,North Nash Street,1421,,"{""addr:housenumber"": ""1421"", ""addr:street"": ""North Nash Street""}"
171,,,38.8915206,-77.0723218,,,,,,,,,,North Nash Street,1427,,"{""addr:housenumber"": ""1427"", ""addr:street"": ""North Nash Street""}"
172,,,38.8895354,-77.0721343,,,,,,,,,,,1300,,"{""addr:housenumber"": ""1300""}"
173,,,38.8881009,-77.0727565,,,,,,,,,,12th Street North,1402,,"{""addr:housenumber"": ""1402"", ""addr:street"": ""12th Street North""}"
174,,,38.8888441,-77.0719917,,,,,,,,,,,1221,,"{""addr:housenumber"": ""1221""}"
175,,,38.8878851,-77.0733547,,,,,,,,,,12th Street North,1416,,"{""addr:housenumber"": ""1416"", ""addr:state"": ""VA"", ""addr:street"": ""12th Street North"", ""addr:unit"": ""B""}"
176,,,38.8888958,-77.0719962,,,,,,,,,,North Nash Street,1229,,"{""addr:housenumber"": ""1229"", ""addr:street"": ""North Nash Street""}"
177,,,38.8905837,-77.0723679,,,,,,,,,,North Nash Street,1411,,"{""addr:housenumber"": ""1411"", ""addr:street"": ""North Nash Street""}"
178,,,38.8889313,-77.0729124,,,,,,,,,,North Nash Street,1200,,"{""addr:housenumber"": ""1200"", ""addr:street"": ""North Nash Street""}"
179,,,38.8899624,-77.0741718,,,,,,,,,,,1319,,"{""addr:housenumber"": ""1319""}"
180,,,38.8908483,-77.0721257,,,,,,,,,,14th Street North,1333,,"{""addr:housenumber"": ""1333"", ""addr:street"": ""14th Street North""}"
181,,,38.8903958,-77.0718216,,,,,,,,,,14th Street North,1303,,"{""addr:housenumber"": ""1303"", ""addr:street"": ""14th Street North""}"
182,,1315,38.8899988,-77.075372,,,,,,,,,,North Ode Street,,,"{""addr:street"": ""North Ode Street"", ""name"": ""1315""}"
183,,,38.890447,-77.071825,,,,,,,,,,14th Street North,1305,,"{""addr:housenumber"": ""1305"", ""addr:street"": ""14th Street North""}"
184,,,38.887793,-77.0746169,,,,,,,,,,12th Street North,1510,,"{""addr:housenumber"": ""1510"", ""addr:street"": ""12th Street North""}"
185,,,38.8880494,-77.0732708,,,,,,,,,,12th Street North,1408,,"{""addr:housenumber"": ""1408"", ""addr:state"": ""VA"", ""addr:street"": ""12th Street North"", ""addr:unit"": ""B""}"
186,,Pass 955,38.8962478,-77.0686707,bureau_de_change,,,,,,,,,,,,"{""amenity"": ""bureau_de_change"", ""name"": ""Pass 955""}"
187,,,38.8933191,-77.0694332,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
188,,,38.8949951,-77.0789306,,,,,,,,,,North Quinn Street,1804,,"{""addr:housenumber"": ""1804"", ""addr:street"": ""North Quinn Street""}"
189,,,38.8931476,-77.0786539,,,,,,,,,,Clarendon Boulevard,1731,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1731"", ""addr:state"": ""VA"", ""addr:street"": ""Clarendon Boulevard""}"
190,,,38.8946529,-77.0786683,,,,,,,,,,North Quinn Street,1726,,"{""addr:housenumber"": ""1726"", ""addr:street"": ""North Quinn Street""}"
191,,,38.8945025,-77.0784777,,,,,,,,,,North Quinn Street,1722,,"{""addr:housenumber"": ""1722"", ""addr:street"": ""North Quinn Street""}"
192,,,38.8956999,-77.0788077,,,,,,,,,,North Quinn Street,1812,,"{""addr:housenumber"": ""1812"", ""addr:street"": ""North Quinn Street""}"
193,,,38.885482,-77.0636801,,,switch,,,,,,,,,,"{""railway"": ""switch"", ""ref"": ""3B""}"
194,,,38.8857083,-77.0637985,,,railway_crossing,,,,,,,,,,"{""railway"": ""railway_crossing""}"
